Game ID,SteamDB score
518660,57.50%
518670,79.01%
518680,-1
518690,62.21%
518720,72.39%
518730,84.81%
518740,-1
518800,38.40%
517910,87.69%
517930,74.78%
517960,64.78%
517970,76.58%
517990,-1
518000,-1
518030,83.85%
518040,80.29%
518060,72.04%
518120,68.86%
518130,66.27%
518140,52.78%
518190,55.13%
517460,58.92%
517470,73.21%
517480,40.40%
517500,-1
517510,63.45%
517550,63.65%
517620,66.76%
517630,56.83%
517660,68.97%
517670,75.85%
517680,64.14%
517710,83.90%
517770,-1
517780,68.59%
517790,85.23%
517810,63.24%
517000,71.98%
517010,46.59%
517020,60.98%
517060,47.00%
517100,68.80%
517110,63.21%
517130,82.77%
517140,56.00%
517160,76.56%
517190,59.60%
517210,75.77%
517220,66.57%
517230,71.52%
517240,41.67%
517270,41.79%
517280,59.80%
517300,52.39%
517320,80.59%
517330,76.16%
517340,45.83%
517350,69.88%
517360,66.67%
517370,71.65%
517400,44.78%
516580,79.32%
516590,67.69%
516600,89.96%
516610,60.54%
516640,59.60%
516650,54.33%
516680,-1
516740,50.00%
516750,90.97%
516790,72.21%
516810,-1
516820,81.00%
516830,-1
516840,80.32%
516870,50.00%
516890,71.94%
516900,-1
516920,56.32%
516940,68.88%
516950,45.52%
516960,57.39%
516360,-1
516410,64.24%
516430,74.19%
516440,65.14%
516450,70.57%
516460,50.00%
516470,60.34%
516480,89.28%
516500,72.22%
516510,67.82%
516520,69.44%
516530,50.00%
516550,72.42%
516560,60.95%
516570,-1
515890,-1
515900,42.82%
515910,60.65%
515960,-1
515980,49.49%
516000,-1
516010,75.64%
516030,68.75%
516040,57.21%
516110,85.74%
516120,73.19%
516250,42.74%
515470,44.36%
515570,81.74%
515650,81.60%
515690,46.08%
515700,65.93%
515740,58.33%
514810,70.25%
514820,58.33%
514870,-1
514890,75.74%
514900,78.07%
514920,79.62%
514930,55.14%
514970,42.09%
514990,58.81%
515000,71.55%
515010,76.97%
515020,83.66%
515040,83.37%
515060,58.97%
515180,76.94%
515200,35.22%
515220,82.82%
515230,56.60%
515260,78.36%
514400,61.11%
514410,43.68%
514460,57.71%
514470,54.49%
514480,41.59%
514490,41.94%
514500,69.04%
514510,-1
514520,58.33%
514530,55.69%
514540,-1
514570,46.73%
514580,80.71%
514620,86.83%
514640,68.97%
514650,75.82%
514660,65.09%
514670,59.23%
514700,72.51%
514720,62.51%
514730,-1
514740,-1
514750,70.75%
514760,-1
514770,-1
514780,46.41%
513920,65.42%
513930,35.14%
513960,71.55%
513980,72.36%
513990,52.37%
514010,57.73%
514050,69.91%
514080,63.53%
514090,80.44%
514140,56.25%
514150,64.44%
514160,79.17%
514170,64.32%
514180,70.12%
514200,59.97%
514220,58.97%
514240,43.77%
514290,48.42%
514310,87.26%
514340,79.06%
514350,58.97%
514360,47.22%
514370,63.89%
514390,61.44%
513420,60.21%
513440,53.49%
513450,84.50%
513460,44.25%
513480,77.71%
513490,85.05%
513510,85.08%
513550,59.01%
513560,70.42%
513570,60.78%
513580,57.73%
513590,36.17%
513600,53.52%
513610,77.19%
513620,56.09%
513650,67.43%
513660,-1
513680,50.00%
513690,59.45%
513720,62.94%
513740,31.09%
513760,77.18%
513770,45.67%
513780,75.16%
513790,62.00%
513810,41.03%
513820,68.18%
513840,62.10%
513860,71.87%
513880,62.19%
513890,84.02%
513140,63.89%
513160,-1
513170,54.17%
513190,64.64%
513200,50.00%
513210,68.93%
513230,78.31%
513240,50.00%
513250,80.83%
513260,57.39%
513270,56.73%
513290,53.57%
513300,72.76%
513310,-1
513330,53.89%
513340,76.75%
513360,80.88%
513370,36.89%
512740,81.17%
512750,-1
512770,59.94%
512790,87.86%
512830,46.68%
512890,86.16%
512900,93.52%
512920,64.73%
513000,48.73%
513050,56.53%
513060,66.62%
512370,-1
512400,33.24%
512410,38.00%
512420,62.05%
512430,44.90%
512460,80.47%
512470,78.10%
512490,89.39%
512550,64.62%
512560,55.91%
512600,70.72%
512610,63.45%
512630,69.36%
512640,43.39%
512680,-1
512700,37.95%
512720,-1
511920,50.00%
511960,55.69%
512000,76.62%
512020,62.47%
512060,87.04%
512070,54.48%
512080,68.09%
512090,50.00%
512110,74.41%
512120,68.10%
512150,-1
512160,64.18%
512170,55.77%
512180,90.25%
512220,81.83%
512230,81.44%
512240,79.04%
512250,87.36%
512260,73.25%
512270,69.15%
512300,77.35%
511420,-1
511430,63.37%
511460,59.43%
511470,93.72%
511490,59.68%
511500,70.42%
511540,68.84%
511560,55.13%
511570,79.42%
511600,62.05%
511610,59.60%
511630,75.89%
511660,58.05%
511680,89.02%
511690,70.57%
511700,73.19%
511720,45.51%
511730,-1
511740,82.46%
511750,64.94%
511760,66.62%
511790,56.83%
511800,73.13%
511810,57.96%
511820,54.50%
511830,50.00%
510910,67.65%
510930,72.83%
510960,-1
510990,73.19%
511010,58.49%
511070,48.11%
511090,77.10%
511110,-1
511120,62.51%
511140,81.93%
511160,67.83%
511190,58.87%
511230,50.00%
511250,68.00%
511270,-1
511280,-1
511320,70.33%
511330,45.70%
511350,86.82%
511360,72.22%
511370,75.44%
511380,78.75%
511390,62.10%
510410,55.13%
510420,89.10%
510430,-1
510490,76.85%
510510,60.13%
510520,80.02%
510540,87.46%
510550,45.45%
510570,56.98%
510590,76.54%
510620,78.47%
510630,64.48%
510660,63.16%
510680,87.43%
510700,61.97%
510710,-1
510730,54.69%
510740,70.34%
510750,49.48%
510780,64.73%
510790,51.65%
510830,72.86%
510840,67.14%
510850,62.48%
509920,55.14%
509930,44.73%
509950,-1
509960,45.67%
509980,72.16%
510000,69.99%
510040,80.30%
510050,85.16%
510060,-1
510070,70.33%
510080,60.95%
510110,44.86%
510130,74.51%
510180,-1
510190,53.66%
510230,-1
510240,74.16%
510250,77.90%
510280,-1
510290,69.76%
510320,54.84%
510330,51.10%
510360,62.00%
510370,60.97%
510380,33.38%
510390,64.75%
509770,57.97%
509780,76.08%
509800,56.08%
509820,73.89%
509830,-1
509850,67.05%
509860,68.61%
509880,60.03%
509910,58.33%
509530,59.66%
509540,69.59%
509560,65.20%
509570,82.80%
509580,70.67%
509600,71.08%
509610,33.43%
509620,65.42%
509070,65.51%
509110,75.45%
509130,66.66%
509140,-1
509160,79.58%
509170,51.71%
509190,52.43%
509210,58.26%
509220,85.75%
509230,50.00%
509250,83.09%
509260,39.26%
509290,68.60%
509310,59.60%
509340,59.60%
509360,65.74%
509380,-1
509390,61.11%
509400,73.75%
509420,68.54%
509440,35.65%
509450,50.00%
509510,-1
508580,62.93%
508600,75.99%
508610,50.00%
508620,-1
508630,57.18%
508660,24.36%
508680,55.69%
508690,47.61%
508710,63.95%
508730,59.00%
508740,56.91%
508760,60.98%
508790,83.42%
508820,60.85%
508840,73.94%
508890,-1
508900,93.17%
508910,73.45%
508930,46.41%
508940,69.91%
508950,55.75%
508980,84.31%
508990,81.89%
509020,56.05%
508170,72.68%
508180,62.96%
508190,73.24%
508200,53.27%
508230,65.99%
508250,50.00%
508260,75.96%
508290,45.59%
508300,58.97%
508330,-1
508350,57.18%
508390,71.73%
508410,68.93%
508450,50.94%
508460,-1
508520,57.17%
508530,67.49%
508540,62.10%
508550,72.23%
507400,65.96%
507440,31.85%
507520,71.23%
506900,69.73%
506930,48.11%
506960,64.76%
506980,55.69%
507010,74.77%
507030,56.69%
507050,61.90%
507060,76.58%
507080,69.77%
507120,69.78%
507140,64.78%
507210,70.99%
507270,57.17%
507340,61.97%
507360,50.00%
507380,65.27%
507390,62.91%
506470,67.93%
506480,-1
506500,75.17%
506510,85.32%
506540,60.52%
506550,63.65%
506590,60.91%
506610,88.45%
506640,-1
506670,66.38%
506700,-1
506730,54.40%
506750,58.97%
506760,45.50%
506780,71.52%
506830,66.25%
506840,54.02%
506870,83.76%
506030,46.02%
506090,66.33%
506110,-1
506150,77.30%
506160,50.00%
506260,69.24%
506280,74.28%
505550,48.11%
505630,82.89%
505640,82.75%
505660,72.86%
505680,60.76%
505700,88.04%
505730,64.46%
505740,72.14%
505750,63.10%
505020,56.05%
505060,84.28%
505070,72.09%
505080,61.68%
505090,58.75%
505110,66.76%
505120,61.25%
505140,55.14%
505170,73.29%
505220,54.48%
505230,89.05%
505270,57.39%
505290,-1
505330,70.61%
505400,-1
504500,53.32%
504560,68.51%
504610,50.00%
504620,68.75%
504630,61.86%
504660,54.48%
504670,63.45%
504690,81.44%
504700,79.58%
504710,47.90%
504720,47.81%
504750,69.36%
504770,85.55%
504790,80.48%
504800,75.29%
504810,58.50%
504840,-1
504850,68.97%
504880,66.91%
504920,79.38%
504980,32.86%
504990,-1
504000,82.93%
504010,61.93%
504030,-1
504050,66.54%
504090,79.32%
504100,56.10%
504110,71.10%
504130,78.45%
504210,91.22%
504240,37.49%
504260,56.05%
504280,59.68%
504300,71.18%
504310,63.86%
504380,81.82%
504390,84.56%
504400,80.47%
504410,62.21%
504420,69.36%
504430,52.68%
504450,42.18%
504460,68.98%
504470,46.02%
504490,37.63%
503490,-1
503550,68.30%
503580,79.89%
503620,71.91%
503630,79.82%
503650,82.95%
503680,55.14%
503690,64.78%
503700,37.49%
503710,56.44%
503730,65.42%
503750,60.28%
503780,51.89%
503820,65.16%
503860,79.68%
503900,36.11%
503920,-1
503940,79.78%
503950,72.05%
503960,68.88%
503980,66.76%
502990,-1
503010,57.20%
503050,-1
503060,-1
503070,70.57%
503080,54.17%
503090,50.00%
503100,67.55%
503130,70.75%
503140,68.00%
503150,68.75%
503160,56.47%
503180,77.15%
503210,72.08%
503240,57.72%
503280,77.67%
503290,56.05%
503300,76.44%
503340,81.26%
503350,77.68%
503390,56.25%
503410,62.10%
503450,52.49%
503460,83.40%
503480,61.36%
502520,85.91%
502530,66.66%
502540,67.40%
502550,70.79%
502600,61.95%
502650,68.83%
502700,76.62%
502710,62.15%
502720,67.88%
502730,59.60%
502740,82.92%
502750,86.14%
502770,72.02%
502780,64.76%
502800,91.48%
502810,54.69%
502880,29.63%
502910,41.60%
502920,-1
502940,83.25%
501970,74.94%
501990,78.96%
502050,-1
502070,-1
502090,41.38%
502100,54.77%
502120,72.75%
502130,74.68%
502140,49.47%
502150,77.34%
502200,51.71%
502210,75.33%
502230,83.48%
502240,68.39%
502250,-1
502280,75.78%
502300,-1
502320,73.45%
502340,65.93%
502350,-1
502370,81.39%
502380,61.78%
502400,66.31%
502410,36.15%
502420,43.96%
502430,50.00%
502450,30.56%
502460,57.39%
502470,-1
502480,59.97%
501590,84.16%
501610,68.97%
501680,-1
501740,50.82%
501760,61.96%
501790,84.20%
501840,78.80%
501850,-1
501860,55.50%
501870,-1
501930,66.74%
501940,63.44%
501950,67.26%
501110,63.24%
501120,82.04%
501180,77.34%
501190,68.92%
501210,77.92%
501220,60.63%
501270,62.51%
501280,50.00%
501300,92.96%
501310,61.97%
501320,67.62%
501350,72.41%
501380,54.33%
501410,69.44%
501420,50.00%
501430,70.35%
501440,58.55%
501450,66.62%
501470,56.60%
501480,78.16%
501500,70.75%
501530,77.88%
500590,74.43%
500660,55.52%
500670,81.83%
500680,72.42%
500690,78.22%
500740,-1
500750,77.92%
500760,46.68%
500790,76.58%
500800,-1
500810,82.69%
500870,73.97%
500880,69.44%
500920,55.69%
500940,67.18%
500980,48.11%
501020,68.24%
501030,66.14%
501050,68.59%
501060,-1
501080,74.40%
501090,72.51%
500260,82.86%
500320,63.85%
500340,64.07%
500350,69.44%
500360,69.26%
500380,57.73%
500420,71.05%
500440,55.14%
500470,78.13%
500480,66.14%
500500,70.44%
500550,68.15%
500570,49.57%
500580,73.37%
499950,63.34%
500090,-1
500110,72.38%
500120,51.89%
500140,45.83%
500150,66.17%
500170,52.17%
500180,70.57%
500190,67.95%
500220,68.97%
499510,65.42%
499520,84.52%
499540,74.76%
499560,47.22%
499580,-1
499610,62.24%
499620,74.01%
499660,75.92%
499760,62.89%
499890,79.15%
499900,57.96%
499910,83.01%
499940,61.11%
499120,68.75%
499140,77.00%
499210,37.11%
499230,58.25%
499330,55.66%
499340,79.83%
499370,77.34%
499400,71.46%
499420,45.77%
499440,93.36%
499460,77.59%
498620,56.94%
498630,27.07%
498660,75.35%
498680,60.76%
498700,55.13%
498710,67.50%
498720,65.42%
498740,65.96%
498830,71.10%
498850,59.89%
498940,55.14%
498980,67.18%
498990,66.87%
499070,65.93%
499100,72.86%
499110,77.77%
498190,71.54%
498240,78.27%
498280,33.67%
498300,50.00%
498310,80.53%
498320,33.69%
498330,85.01%
498340,60.90%
498360,62.51%
498370,-1
498380,-1
498450,52.03%
498460,31.85%
498470,84.09%
498500,77.61%
498510,57.37%
498550,50.00%
498570,77.79%
498580,66.57%
498600,68.75%
497780,89.20%
497790,-1
497800,86.86%
497820,82.65%
497850,76.99%
497860,65.62%
497870,-1
497880,47.89%
497940,50.70%
498000,67.93%
498030,58.27%
498040,44.69%
498050,42.30%
497280,50.00%
497300,50.00%
497310,68.15%
497320,-1
497360,53.19%
497380,-1
497400,72.26%
497420,72.48%
497430,63.45%
497440,45.93%
497450,76.37%
497460,77.59%
497470,50.64%
497480,-1
497490,43.95%
497510,77.40%
497560,60.95%
497580,62.18%
497590,48.90%
497640,91.59%
497670,65.93%
497680,69.76%
497700,76.01%
497710,53.00%
497720,47.25%
497730,76.31%
496790,62.51%
496810,84.38%
496820,50.00%
496850,68.97%
496890,83.59%
496910,42.18%
496930,72.34%
496940,-1
496950,47.00%
496960,56.00%
496980,61.96%
496990,75.77%
497000,52.78%
497020,46.48%
497040,66.41%
497050,49.45%
497060,40.03%
497080,71.37%
497090,66.94%
497100,63.76%
497150,60.55%
497160,-1
497180,82.02%
497190,74.93%
497260,50.32%
497270,53.52%
496380,50.00%
496390,56.84%
496400,45.70%
496440,43.98%
496450,78.94%
496460,64.12%
496480,62.05%
496490,54.08%
496530,67.30%
496540,69.94%
496550,43.86%
496570,-1
496590,70.34%
496610,45.83%
496630,77.84%
496640,54.50%
496650,69.78%
496660,54.55%
496670,57.18%
496680,46.20%
496690,68.21%
496730,59.74%
496740,67.97%
496750,37.47%
496760,81.59%
495960,59.89%
495980,68.90%
495990,81.27%
496000,57.39%
496030,61.95%
496070,-1
496080,50.00%
496120,80.17%
496160,-1
496180,66.57%
496190,85.58%
496230,55.14%
496250,79.92%
496260,87.49%
496290,61.50%
496300,84.44%
496310,68.30%
496320,65.86%
496340,60.78%
496350,88.85%
496360,-1
1472550,42.61%
1472600,-1
1472620,63.45%
1472730,-1
1472740,51.71%
1472810,-1
1472820,-1
1471940,64.78%
1472010,-1
1472040,-1
1472060,-1
1472110,-1
1472170,-1
1472220,-1
1472260,-1
1472330,-1
1471450,-1
1471460,-1
1471470,-1
1471480,-1
1471490,-1
1471500,-1
1471510,-1
1471530,47.22%
1471550,-1
1471680,-1
1471830,-1
1471850,-1
1471900,-1
1471920,-1
1471000,55.69%
1471120,-1
1471170,-1
1471270,-1
1471320,-1
1471420,-1
1470540,-1
1470620,-1
1470680,-1
1470730,74.53%
1470790,-1
1470800,-1
1470820,73.19%
1470880,-1
1470900,-1
1470910,-1
1470930,-1
1470940,-1
1470970,-1
1470030,69.44%
1470060,56.05%
1470170,-1
1470240,-1
1470270,-1
1470280,58.33%
1470300,-1
1470320,-1
1470350,-1
1470360,-1
1470380,-1
1470430,-1
1469490,50.00%
1469660,-1
1469690,-1
1469700,-1
1469750,-1
1469800,-1
1469840,-1
1469860,-1
1469960,-1
1469040,-1
1469120,-1
1469190,-1
1469230,-1
1469280,-1
1469310,44.31%
1469330,-1
1469350,69.44%
1469360,-1
1469370,72.86%
1469460,-1
1468600,-1
1468750,62.51%
1468800,-1
1468810,-1
1468820,-1
1468950,-1
1468060,-1
1468190,-1
1468240,-1
1468280,-1
1468340,-1
1468370,-1
1468400,-1
1468430,-1
1468470,-1
1467580,-1
1467600,-1
1467620,57.39%
1467740,57.96%
1467850,-1
1467870,-1
1467920,-1
1467930,-1
1467970,-1
1467060,-1
1467080,-1
1467130,-1
1467140,-1
1467190,-1
1467200,50.00%
1467240,-1
1467260,77.00%
1467330,-1
1467360,-1
1467380,-1
1467390,-1
1467410,-1
1466550,-1
1466580,-1
1466620,-1
1466640,-1
1466650,-1
1466660,-1
1466680,-1
1466690,-1
1466700,-1
1466750,-1
1467020,-1
1466010,32.07%
1466060,-1
1466090,-1
1466110,-1
1466140,-1
1466180,-1
1466190,-1
1466240,-1
1466310,-1
1466350,-1
1466400,-1
1466430,-1
1466490,50.00%
1465550,-1
1465560,-1
1465580,-1
1465620,-1
1465640,-1
1465830,-1
1465900,-1
1465110,-1
1465120,-1
1465160,-1
1465200,62.51%
1465240,45.83%
1465260,71.48%
1465300,-1
1465340,-1
1465350,-1
1465380,59.60%
1465400,-1
1465410,-1
1465440,-1
1465450,-1
1465480,-1
1465490,-1
1465500,54.13%
1464630,-1
1464700,-1
1464730,68.00%
1464840,-1
1464850,-1
1465010,59.60%
1465020,-1
1465030,-1
1465040,55.69%
1465060,-1
1464100,-1
1464190,-1
1464200,-1
1464290,-1
1464330,-1
1464350,62.10%
1464380,-1
1464400,-1
1464410,-1
1464480,44.31%
1464500,73.56%
1464520,-1
1464550,-1
1463730,-1
1463740,-1
1463760,-1
1463780,-1
1463820,45.83%
1463830,-1
1463880,-1
1463900,-1
1463930,-1
1463960,-1
1463970,-1
1463980,64.78%
1464000,84.78%
1464050,-1
1463350,-1
1463360,-1
1463380,-1
1463430,-1
1463450,-1
1463510,-1
1463530,-1
1462850,-1
1462860,-1
1462870,-1
1462880,-1
1462900,47.22%
1462910,-1
1462940,-1
1462970,59.60%
1462980,-1
1462990,-1
1463030,44.31%
1463040,-1
1463050,-1
1463080,-1
1463140,-1
1463170,74.63%
1463210,-1
1462290,-1
1462440,-1
1462470,-1
1462490,64.78%
1462550,-1
1462560,-1
1462580,-1
1462600,-1
1462620,-1
1462650,82.30%
1462700,-1
1462720,-1
1462730,-1
1462740,-1
1462760,-1
1462780,55.69%
1461900,-1
1461920,-1
1461990,50.00%
1462000,-1
1462020,-1
1462030,-1
1462060,-1
1462100,44.31%
1462120,-1
1462160,-1
1462170,-1
1462180,-1
1462200,-1
1462210,-1
1462220,75.64%
1461360,-1
1461370,-1
1461400,-1
1461410,-1
1461420,-1
1461480,-1
1461500,-1
1461540,62.10%
1461710,-1
1461730,-1
1461740,76.69%
1461800,75.10%
1460870,-1
1460910,-1
1460930,-1
1460950,-1
1460970,-1
1461000,-1
1461020,-1
1461110,-1
1461190,50.00%
1461200,62.51%
1461220,50.00%
1461240,-1
1460440,-1
1460480,-1
1460490,-1
1460530,-1
1460600,-1
1460610,-1
1460670,59.60%
1460710,-1
1460770,-1
1460790,-1
1460040,-1
1460050,-1
1460100,-1
1460120,-1
1460220,-1
1460230,-1
1460250,70.48%
1460290,72.86%
1459640,59.60%
1459650,-1
1459660,-1
1459710,-1
1459720,50.00%
1459740,-1
1459810,59.68%
1459840,-1
1459870,72.86%
1459910,81.81%
1459930,50.00%
1459960,-1
1459990,-1
1460010,-1
1459160,50.00%
1459170,-1
1459210,-1
1459260,-1
1459300,-1
1459360,75.82%
1459370,-1
1459410,52.11%
1459510,-1
1459540,-1
1459550,-1
1459560,-1
1459580,-1
1458620,-1
1458650,-1
1458690,-1
1458810,55.69%
1458880,-1
1458920,-1
1458930,-1
1458960,-1
1458970,-1
1458990,-1
1459010,-1
1458210,-1
1458250,-1
1458300,-1
1458330,-1
1458340,-1
1458350,-1
1458390,73.19%
1458480,-1
1458530,81.47%
1458540,-1
1458550,55.69%
1458560,74.20%
1458600,-1
1457820,-1
1457840,-1
1457870,-1
1457940,-1
1457950,-1
1457980,-1
1457990,-1
1458000,-1
1458020,-1
1458090,-1
1458100,-1
1457330,-1
1457360,-1
1457370,68.15%
1457500,-1
1457510,-1
1457600,-1
1457690,78.11%
1457710,63.89%
1457740,-1
1456870,-1
1456900,-1
1456920,52.11%
1457020,-1
1457070,-1
1457130,55.69%
1457140,-1
1457160,-1
1457180,-1
1457230,-1
1456490,-1
1456580,-1
1456630,-1
1456640,-1
1456710,-1
1456720,-1
1456770,-1
1456810,-1
1494460,-1
1494500,-1
1494510,-1
1494550,-1
1494680,-1
1494050,-1
1494180,-1
1494220,-1
1494370,-1
1493530,-1
1493650,-1
1493690,-1
1493720,-1
1493860,-1
1493970,-1
1493050,-1
1493160,-1
1493300,68.15%
1493310,-1
1493340,-1
1493360,-1
1493380,-1
1493400,-1
1493410,-1
1493420,-1
1493450,-1
1492570,-1
1492610,-1
1492720,-1
1492790,-1
1492860,-1
1492870,-1
1492930,54.17%
1492940,-1
1492120,-1
1492190,-1
1492200,-1
1492220,-1
1492240,-1
1492270,-1
1492280,-1
1492380,-1
1492440,-1
1492510,-1
1491640,72.76%
1491670,-1
1491680,-1
1491780,-1
1491880,-1
1491950,-1
1492000,-1
1492080,58.97%
1491170,-1
1491180,-1
1491190,-1
1491290,-1
1491320,-1
1491380,-1
1491400,-1
1491470,-1
1491480,-1
1491510,-1
1491540,-1
1491550,-1
1491570,-1
1490670,-1
1490680,-1
1490790,50.00%
1490830,-1
1490860,-1
1490870,-1
1490950,-1
1490970,-1
1491030,-1
1490190,-1
1490290,-1
1490340,-1
1490400,-1
1490410,-1
1490430,-1
1490460,-1
1490500,-1
1489690,-1
1489780,-1
1489810,-1
1489850,-1
1489880,56.00%
1490020,-1
1490050,-1
1489300,-1
1489310,-1
1489380,-1
1489400,-1
1489410,-1
1489470,-1
1489480,-1
1489590,-1
1489600,-1
1489610,-1
1489630,-1
1489660,-1
1488730,-1
1488750,-1
1488960,-1
1489010,-1
1489060,-1
1489110,-1
1489160,-1
1488320,-1
1488400,-1
1488420,-1
1488510,-1
1488620,-1
1488720,-1
1487800,-1
1487860,-1
1487900,-1
1487990,-1
1488020,-1
1488060,-1
1488070,-1
1488100,-1
1488220,-1
1488240,-1
1487300,-1
1487320,66.76%
1487380,-1
1487390,-1
1487400,-1
1487440,-1
1487460,-1
1487620,-1
1487640,-1
1487700,-1
1487760,-1
1486860,-1
1486870,-1
1486880,-1
1486890,-1
1486990,-1
1487000,-1
1487100,-1
1487200,-1
1487220,-1
1487230,-1
1486430,-1
1486540,-1
1486630,-1
1486660,-1
1486670,-1
1486690,-1
1486730,-1
1486750,50.00%
1485940,-1
1485980,-1
1486000,-1
1486070,-1
1486140,-1
1486170,-1
1486270,57.39%
1486340,50.00%
1486350,71.55%
1485860,-1
1485590,-1
1485600,-1
1485630,-1
1485650,-1
1485730,-1
1485760,-1
1485250,-1
1485380,-1
1485460,-1
1484700,-1
1484720,-1
1484740,-1
1484760,-1
1484830,-1
1484950,-1
1485050,-1
1485110,-1
1484280,-1
1484320,-1
1483970,-1
1483980,76.97%
1483990,-1
1484010,-1
1484070,-1
1484100,-1
1484150,-1
1484210,-1
1483550,-1
1483600,-1
1483610,-1
1483670,-1
1483770,-1
1483780,-1
1483800,-1
1483810,-1
1483820,-1
1483830,-1
1483020,-1
1483030,-1
1483040,-1
1483090,-1
1483100,-1
1483110,-1
1483140,-1
1483160,-1
1483190,-1
1483230,-1
1483280,-1
1483310,-1
1483330,-1
1483340,-1
1483370,-1
1483390,-1
1483400,40.03%
1483470,-1
1482550,-1
1482580,-1
1482610,-1
1482690,-1
1482710,62.51%
1482730,-1
1482820,-1
1482850,-1
1482860,-1
1482920,-1
1482990,-1
1483000,-1
1482060,-1
1482240,-1
1482320,-1
1482340,-1
1482360,-1
1482370,-1
1482450,55.69%
1481600,-1
1481620,-1
1481630,-1
1481670,-1
1481680,-1
1481780,-1
1481810,-1
1481820,-1
1481860,-1
1481910,-1
1481990,-1
1482000,-1
1481140,-1
1481150,-1
1481160,-1
1481310,-1
1481360,-1
1480730,-1
1480740,-1
1480830,-1
1480860,-1
1480910,-1
1480930,-1
1480970,-1
1480990,-1
1481000,-1
1481030,-1
1481060,-1
1481070,-1
1480210,-1
1480240,62.51%
1480480,-1
1480520,-1
1480540,-1
1480570,-1
1479760,-1
1479830,-1
1479840,-1
1479870,50.00%
1479910,-1
1479930,-1
1479940,-1
1479990,-1
1480010,-1
1480020,-1
1480050,-1
1480110,-1
1480120,74.53%
1479530,-1
1479610,-1
1479120,-1
1479140,-1
1479150,-1
1479210,-1
1479300,-1
1479330,-1
1479390,-1
1479400,-1
1479460,75.10%
1479470,-1
1478630,-1
1478700,-1
1478730,-1
1478770,-1
1478880,-1
1478910,-1
1479000,-1
1479010,-1
1479020,-1
1479050,-1
1478210,-1
1478230,-1
1478260,-1
1478320,-1
1478350,-1
1478380,-1
1478470,55.69%
1478530,-1
